id,bedrooms,bathrooms,tenure,garden,street,size_sqft,price_pounds,nearest_station_name,nearest_station_miles,postcode_outer
135838475,7,6,freehold,1,"Marlborough Place, London, NW8",,10950000,Maida Vale Station,0.3,NW8
85156008,3,4,leasehold,1,"St. James's Place, London, SW1A",2196,8950000,Green Park Station,0.1,SW1A
85156008,3,4,leasehold,1,"St. James's Place, London, SW1A",2196,8950000,Green Park Station,0.1,SW1A
104427443,4,4,leasehold,0,"Bruton Place, Mayfair, London, W1J",0,10950000,Bond Street Station,0.3,W1J
130424984,4,3,freehold,0,"Headfort Place, Belgravia, London, SW1X",4038,6950000,Hyde Park Corner Station,0.2,SW1X
135049232,5,6,freehold,1,"Wotton Road, London, NW2",,6500000,Cricklewood Station,0.5,NW2
128360372,6,6,leasehold,1,Chester Terrace,,16950000,Great Portland Street Station,0.4,
128479973,5,5,leasehold,2,"Montrose Place, Belgravia, London, SW1X",,14950000,Hyde Park Corner Station,0.2,SW1X
134728292,5,5,share of freehold,1,"Lyndhurst Gardens, London, NW3",3,7500000,Belsize Park Station,0.3,NW3
132516416,3,3,leasehold,1,"Charles Street, Mayfair, W1J",3438,11500000,Green Park Station,0.3,W1J
114396908,2,3,freehold,1,"Warwick Place, Little Venice, London, W9",0,9750000,Warwick Avenue Station,0.1,W9
128291918,3,3,leasehold,2,"Boiler House Square, Battersea Power Station, SW11",2825,9500000,Battersea Power Underground Station,0.3,SW11
134248544,3,2,leasehold,0,"Rutland Court, London, SW7",2290,7950000,Knightsbridge Station,0.3,SW7
130878182,3,3,share of freehold,0,"Holland Park, Kensington, London, W11",,7250000,Holland Park Station,0.1,W11
132057584,2,2,leasehold,1,"Cumberland Terrace, Regent's Park, London, NW1",0,6250000,Mornington Crescent Station,0.3,NW1
86169663,4,5,leasehold,1,"Devonshire Place Mews, Marylebone, London, W1G",,6500000,Regent's Park Station,0.2,W1G
132886310,7,8,freehold,1,"Thurloe Square, South Kensington, SW7",4730,9250000,South Kensington Station,0.1,SW7
133722545,6,5,freehold,2,"Cliveden Place, Belgravia, London, SW1W",3141,7250000,Sloane Square Station,0.1,SW1W
135082784,15,14,leasehold,1,"Imperial Wharf, 
Fulham, SW6",18208,17000000,Imperial Wharf Station,0.2,SW6
128611049,5,5,share of freehold,1,"Lennox Gardens, London, SW1X",0,17950000,Sloane Square Station,0.4,SW1X
129675377,12,9,freehold,0,"Coombe Ridings, Kingston upon Thames, Surrey, KT2",0,10500000,Norbiton Station,1.1,KT2
86091558,5,5,leasehold,2,"Damac Tower, Nine Elms, SW8",3449,11863000,Vauxhall Station,0.2,SW8
129392183,5,5,leasehold,1,"Langham Street, Fitzrovia, London, W1W",,9950000,Oxford Circus Station,0.3,W1W
130751417,10,10,freehold,1,"Carbone Hill, Cuffley, Herts, EN6.",,6950000,Cuffley Station,1,EN6.
127529423,9,11,freehold,0,"Winnington Road, London, N2",0,11950000,Golders Green Station,0.9,N2
132158585,6,5,freehold,1,"Montpelier Square, Knightsbridge SW7",4488,11750000,Knightsbridge Station,0.2,SW7
133708385,5,5,leasehold,0,"Cadogan Square, Knightsbridge, SW1X",4404,19500000,Sloane Square Station,0.2,SW1X
133837763,3,1,leasehold,0,"Rokesby Place, Wembley",,335000,Wembley Central Station,0.4,
135885674,4,3,leasehold,1,"Clarges Street, London, W1J",0,7950000,Green Park Station,0.2,W1J
134470718,4,4,freehold,1,"Pear Tree Street, London, EC1V",,6950000,Barbican Station,0.4,EC1V
131559326,4,4,leasehold,1,"St. Katharines Precinct, Regent's Park, London, NW1",0,16500000,Mornington Crescent Station,0.3,NW1
136329137,3,4,ask agent,1,"Boiler House, Battersea Power Station",,8000000,Battersea Power Underground Station,0.2,
128508293,5,4,leasehold,1,"Kings Gate Walk, London, SW1E",0,10950000,St. James's Park Station,0.1,SW1E
125870024,5,2,leasehold,0,"Duke Street, Mayfair, London, W1K",,8450000,Bond Street Station,0.1,W1K
136267982,5,4,freehold,1,"Elm Walk, Hampstead, NW3",,7500000,Golders Green Station,0.6,NW3
133697669,6,5,freehold,1,"Stanley Road, London, SW14",0,6250000,North Sheen Station,0.5,SW14
134651615,6,6,freehold,0,"Wiseton Road, London, SW17",,5750000,Wandsworth Common Station,0.2,SW17
122623859,3,3,leasehold,1,"Cork Street, London, W1S",,7950000,Piccadilly Circus Station,0.3,W1S
136679294,2,2,leasehold,0,"Exchange Gardens, London, SW8",816,895000,Vauxhall Station,0.3,SW8
132595508,4,,freehold,1,"Winnington Road, London, N2",,7250000,East Finchley Station,0.6,N2
134717759,7,7,freehold,0,"Newlands Avenue, Radlett, WD7",,7999950,Radlett Station,0.5,WD7
135292055,6,4,freehold,0,"Winnington Close, Hampstead Garden Suburb N2",,6950000,East Finchley Station,0.7,bN2
129433877,5,5,leasehold,1,"Trevor Square, London, SW7",0,18000000,Knightsbridge Station,0.2,SW7
121921571,6,6,leasehold,0,"Coleridge Gardens, London, SW10",,7350000,Fulham Broadway Station,0.3,SW10
132533939,10,8,freehold,0,"Hamilton Terrace, London, NW8",,15000000,Maida Vale Station,0.2,NW8
136776695,4,4,leasehold,0,"Chester Place, Regent's Park, London, NW1",,7950000,Mornington Crescent Station,0.5,NW1
127510283,9,9,,0,"Winnington Road, N2",14770,6500000,Golders Green Station,1.3,N2
69095352,4,4,leasehold,1,"Bolsover Street, Fitzrovia, London, W1W",0,11000000,Great Portland Street Station,0,W1W
109396778,3,3,leasehold,2,"Holland Park Villas, Campden Hill, London, W8",0,8250000,High Street Kensington Station,0.4,W8
133499453,5,5,leasehold,0,"Carnation Way,London",2745,7053000,Nine Elms Station,0.3,
136288562,5,6,leasehold,1,"Grosvenor Square, Mayfair",,22000000,Bond Street Station,0.2,
122589941,6,7,leasehold,0,"Albion Riverside, London, SW11.",,9000000,Imperial Wharf Station,0.7,W11.
133608815,2,3,leasehold,1,"Cheyne Terrace, Chelsea Manor Street, London, SW3",0,6950000,Sloane Square Station,0.6,SW3
131115293,6,5,leasehold,0,"Wimpole Street, Marylebone, London, W1G",,11500000,Bond Street Station,0.3,W1G
106201646,6,6,freehold,1,"Totteridge Common, N20",,8000000,High Barnet Station,1.5,N20
128617883,3,3,leasehold,0,"Sloane Street, 
Knightsbridge, SW1X",3577,8950000,Knightsbridge Station,0.2,SW1X
116807648,2,2,leasehold,0,"Lancelot Place, Knightsbridge, London, SW7",0,6950000,Knightsbridge Station,0.1,SW7
128510834,7,4,share of freehold,0,"Albert Hall Mansions, South Kensington",,6950000,South Kensington Station,0.5,
133822685,10,9,freehold,0,"Lowndes Square, London, SW1X",0,25000000,Knightsbridge Station,0.2,SW1X
136671752,3,3,leasehold,1,"Harrington Road, London",4665,7250000,South Kensington Station,0.1,
129391610,10,10,freehold,0,"Coombe Ridings, KT2",,10500000,Norbiton Station,1.1,KT2
131926859,7,5,freehold,0,"Stamford Brook Road, London, W6",,6950000,Stamford Brook Station,0.3,W6
135151091,6,4,freehold,2,"Regents Park Road, Regents Park",,7500000,Camden Town Station,0.3,
131353298,3,3,leasehold,0,"Knightsbridge, South Kensington",,8000000,Knightsbridge Station,0.1,
128720429,8,5,freehold,1,"Stamford Brook Road, London, W6",,6950000,Stamford Brook Station,0.3,W6
133282322,6,4,freehold,2,"Great James Street, London, WC1N",0,6500000,Chancery Lane Station,0.3,WC1N
135107264,6,7,freehold,1,"Castelnau, Barnes, London, SW13",0,9500000,Barnes Bridge Station,0.7,SW13
133168658,3,3,leasehold,0,"The Westin, Upper Thames St, London, EC4V",,6250000,Mansion House Station,0.1,EC4V
134930465,3,3,leasehold,1,"Apartment 2, 55 Knightsbridge, Knightsbridge Gate, London, SW1X",0,10950000,Knightsbridge Station,0.2,SW1X
113541878,5,5,freehold,2,"Ovington Square, Knightsbridge, London, SW3",,10950000,Knightsbridge Station,0.4,SW3
136366850,4,5,freehold,1,"Hamilton Drive, St John`s Wood, NW8",5292,10950000,St. John's Wood Station,0.3,NW8
136060328,6,4,freehold,1,"Holland Villas Road, Holland Park, London",,25000000,Kensington Olympia Station,0.2,
124523702,3,3,ask agent,0,"Sloane Street, Knightsbridge",,8950000,Knightsbridge Station,0.2,
132536531,6,6,freehold,1,"The Bishops Avenue, East Finchley N2",6565,8000000,East Finchley Station,0.1,yN2
79486872,4,5,freehold,0,"Adams Row, W1K",,11950000,Bond Street Station,0.3,W1K
110375312,3,3,leasehold,0,"Cork Street, Mayfair",,7850000,Piccadilly Circus Station,0.3,
136803992,5,6,freehold,1,"Stanley Road, 
East Sheen, SW14",,6250000,North Sheen Station,0.4,SW14
86196495,3,3,leasehold,1,"45 Lowndes Square, Knightsbridge SW1X",2140,6400000,Knightsbridge Station,0.1,SW1X
134347760,7,6,freehold,0,"Battersea House, Battersea Park, 11 Surrey Lane, London, SW11",6452,9950000,Imperial Wharf Station,0.7,SW11
136564604,3,3,leasehold,1,"Bayswater Road, London, W2",1852,7000000,Queensway Station,0.1,W2
85715400,14,7,freehold,2,High Elms Manor,,8500000,Garston (Herts) Station,0.9,
133577885,10,10,freehold,0,"The Ridgeway, Cuffley, Hertfordshire, EN6",,6950000,Cuffley Station,1.1,EN6
126542735,8,7,freehold,2,"Hyde Park Street, Hyde Park, London, W2.",,10500000,Lancaster Gate Station,0.4,W2.
132948674,6,5,share of freehold,0,"Chesham Place, London, SW1X",4425,17500000,Sloane Square Station,0.4,SW1X
132450365,9,9,freehold,1,"Newlands Avenue, Radlett, WD7",14952,15000000,Radlett Station,0.4,WD7
134260760,7,7,freehold,1,"Loudoun Road, St. John's Wood, London, NW8",0,9750000,St. John's Wood Station,0.1,NW8
136143233,6,6,freehold,1,"Upper Addison Gardens, London, W14",,9500000,Shepherd's Bush (Central) Station,0.2,W14
126307751,3,3,share of freehold,0,"Rutland Court, Rutland Gardens, London, SW7",2255,6750000,Knightsbridge Station,0.3,SW7
131683604,5,4,share of freehold,0,"Albert Hall Mansions, London, SW7",3417,8250000,South Kensington Station,0.5,SW7
131663891,7,6,leasehold,1,"Bathurst Street, Connaught Village, London, W2",0,6750000,Lancaster Gate Station,0.1,W2
132563975,4,3,leasehold,2,"Curzon Street, London, W1J",0,8250000,Green Park Station,0.2,W1J
133853561,12,14,freehold,1,"Denham Place, Denham, Buckinghamshire, UB9",0,75000000,Denham Station,0.4,UB9
128567009,5,5,share of freehold,2,"Lennox Gardens, London",5156,17950000,Sloane Square Station,0.4,
115215953,6,6,leasehold,1,"Trevor Square, Knightsbridge, SW7",6404,18000000,Knightsbridge Station,0.2,SW7
127510241,9,9,,0,"Winnington Road, N2",27790,11950000,Golders Green Station,1.3,N2
123030935,4,5,leasehold,0,"Upper Feilde, 71 Park Street, Mayfair, London, W1K",0,9000000,Marble Arch Station,0.2,W1K
135904562,4,4,freehold,0,"Norfolk Road, St John's Wood, London, NW8",,15500000,St. John's Wood Station,0.3,NW8
125629946,4,3,leasehold,2,"Lillie Square, Seagrave Road, Earl's Court, London, SW6.",,8900000,West Brompton Station,0.1,SW6.
128360108,7,7,leasehold,1,Hanover Terrace,,22500000,Marylebone Station,0.4,
132452828,9,9,freehold,0,"Newlands Avenue, Radlett, Hertfordshire, WD7",,15000000,Radlett Station,0.4,WD7
128211914,3,4,ask agent,0,"Upper Grosvenor Street, Mayfair",2311,10000000,Marble Arch Station,0.3,
135854213,3,3,ask agent,0,"Lowndes Square, Knightsbridge, SW1X",2092,6400000,Knightsbridge Station,0.1,SW1X
124755203,3,3,share of freehold,1,"The Knightsbridge Apartments, SW7",,8600000,Knightsbridge Station,0.1,SW7
134641958,4,2,ask agent,0,"L-000654, Battersea Power Station, Circus Road West",,8000000,Battersea Power Underground Station,0.2,
120154115,4,4,freehold,1,"Adams Row, Mayfair",,11950000,Bond Street Station,0.3,
133831193,6,6,freehold,0,"Rutland Gardens, Knightsbridge, London, SW7",,21950000,Knightsbridge Station,0.3,SW7
132914669,3,2,leasehold,0,"Carnation Way, Vauxhall, SW8",2401,6611000,Nine Elms Station,0.2,SW8
86215404,9,9,freehold,1,"Fife Road, London, SW14",,12500000,Mortlake Station,0.8,SW14
136651712,4,4,leasehold,0,"Westbourne Grove Mews, London, W11",,9250000,Notting Hill Gate Station,0.4,W11
135767597,4,4,leasehold,1,"Damac Tower, 71 Bondway, London, SW8",,12310000,Vauxhall Station,0.1,SW8
129987866,13,,freehold,0,Bina Gardens South Kensington SW5,,9950000,Gloucester Road Station,0.2,SW5
134007467,7,5,freehold,1,"Ilchester Place, Kensington, London W14",6360,22500000,Kensington Olympia Station,0.3,W14
129683894,3,3,leasehold,0,"Grosvenor Square, Mayfair, London, W1K",,10000000,Bond Street Station,0.1,W1K
127213391,4,5,freehold,2,"Half Moon Street, Mayfair, London, W1J",,14500000,Green Park Station,0.2,W1J
135551339,5,5,freehold,2,"Hillside, Wimbledon, London, SW19",0,7500000,Dundonald Road Tram Stop0.5 milesStation,0.5,SW19
121720037,7,5,freehold,1,"Leggatts Park, Great North Road, Hertfordshire, EN6",,6950000,Potters Bar Station,1.4,EN6
132969869,5,6,freehold,1,"Connaught Square, Connaught Village, London, W2",0,9250000,Marble Arch Station,0.2,W2
123537944,3,4,leasehold,0,"The Lancasters, Bayswater, London, W2",0,8490000,Queensway Station,0.2,W2
135510878,5,6,leasehold,1,"Greybrook House, Mayfair, W1K",4380,21500000,Bond Street Station,0.2,W1K
132524297,8,5,freehold,1,"Langford Place, London, NW8",,11300000,St. John's Wood Station,0.2,NW8
136163396,4,4,ask agent,2,"Thames City, Nine Elms Lane, Nine Elms, London, SW8",,6636000,Nine Elms Station,0.2,SW8
125400737,3,3,leasehold,2,"Battersea Power Station, Boiler House, Circus Road South, London, SW11",2841,8250000,Battersea Power Underground Station,0.3,SW11
135722054,6,,freehold,1,"Winnington Road, N2",10180,11000000,East Finchley Station,0.5,N2
131813186,8,5,freehold,2,"Parkside Avenue, Wimbledon, London, SW19",0,6500000,Wimbledon Station,0.8,SW19
135598028,3,3,leasehold,1,"Marylebone Square, Moxon Street, Marylebone W1U",1959,14950000,Baker Street Station,0.3,W1U
128546459,3,,leasehold,0,"Marylebone Lane, London, W1U",,8130000,Bond Street Station,0.3,W1U
130593035,3,3,leasehold,0,"Ref: PP - Worship Street, City of London, EC2A 2FB",,9500000,Shoreditch High Street Station,0.2,2FB
101108651,6,5,leasehold,0,"Kensington Court, London, W8",3207,6750000,High Street Kensington Station,0.2,W8
122027414,3,3,leasehold,0,"Holland Park Villas, Campden Hill, W8",,10000000,High Street Kensington Station,0.4,W8
132804401,4,4,leasehold,1,"Lillie Square, West Brompton, London, SW6",2617,7250000,West Brompton Station,0.1,SW6
134355431,3,3,share of freehold,0,"Chesham Street, SW1X",,7150000,Sloane Square Station,0.2,SW1X
86227176,2,1,leasehold,0,"Mackeson Road, Hampstead NW3",590,595000,Hampstead Heath Station,0.2,NW3
133159382,5,4,share of freehold,0,"Palace Court, London",,6450000,Bayswater Station,0.2,
136524548,4,3,freehold,3,"Egerton Crescent, Knightsbridge, London, SW3",,11500000,South Kensington Station,0.2,SW3
131937575,,,freehold,0,"Oak End Way, Gerrards Cross, Buckinghamshire",,6500000,Gerrards Cross Station,0.2,
128573210,6,8,freehold,1,"Lindfield Gardens, Hampstead NW3",,12250000,Finchley Road & Frognal Station,0.2,NW3
136507817,3,4,share of freehold,0,"Cheval House, Montpelier Walk, Knightsbridge, SW7",2661,6950000,Knightsbridge Station,0.3,SW7
134786132,6,5,freehold,2,"Longwood Drive, London, SW15",,6700000,Barnes Station,1.1,SW15
133719695,7,6,freehold,0,"Sutherland Avenue, Little Venice, London, W9",,9750000,Warwick Avenue Station,0.2,W9
131379353,5,5,freehold,1,"Barlby Road, Notting Hill, W10",,12950000,Latimer Road Station,0.6,W10
86227887,4,3,freehold,1,"Burnsall Street, London, SW3",,11750000,South Kensington Station,0.5,SW3
124158467,6,5,freehold,2,"Melina Place, St John's Wood, London, NW8",0,10500000,Maida Vale Station,0.4,NW8
136810247,7,7,freehold,1,"Castelnau, Barnes, London, SW13",,9500000,Barnes Bridge Station,0.7,SW13
86062272,7,8,freehold,1,"The Bishops Avenue, N2",7539,7000000,East Finchley Station,0.2,N2
121539179,4,3,leasehold,1,"Belgrave Square, London, SW1X",0,6950000,Hyde Park Corner Station,0.3,SW1X
111137990,5,5,leasehold,1,"Penthouse, Damac Tower, Nine Elms",3553,11250000,Vauxhall Station,0.1,
101860103,3,3,leasehold,0,"Lancelot Place, London, SW7.",,9000000,Knightsbridge Station,0.1,SW7.
121969115,,,freehold,1,"Strathmore Gardens, Kensington, London, W8",,8250000,Notting Hill Gate Station,0.2,W8
119428949,6,7,leasehold,0,"Cornwall Terrace, Regent's Park",9213,25000000,Baker Street Station,0.1,
135342410,4,4,leasehold,2,"Eaton Square, Belgravia, SW1W",2543,6750000,Victoria Station,0.3,SW1W
74205490,2,2,leasehold,1,"Mount Row, London, W1K",,6490000,Bond Street Station,0.2,W1K
130090187,3,3,ask agent,0,"One Kensington Gardens, Victoria Road, Kensington",,10000000,High Street Kensington Station,0.3,
134810924,4,4,leasehold,1,"Switch House West, Circus Road West, Battersea Power Statio, London, SW11",0,8000000,Battersea Power Underground Station,0.2,SW11
131033849,3,3,leasehold,1,"Kensington Palace Gardens, Kensington, W8",5090,24950000,Queensway Station,0.2,W8
126353819,3,3,leasehold,1,"Sloane Street, London, SW1X",,8950000,Knightsbridge Station,0.2,SW1X
134165204,6,7,freehold,0,"Winnington Road, London, N2",16000,6995000,Golders Green Station,0.9,N2
134225057,5,3,freehold,1,"Chelsea Park Gardens, London, SW3",0,6750000,South Kensington Station,0.7,SW3
85704516,6,4,freehold,2,"Greville Road, Maida Vale, NW6",4740,7250000,Kilburn High Road Station,0.2,NW6
133195610,5,5,leasehold,2,"Lowndes Close, Belgravia, London, SW1X",,9450000,Sloane Square Station,0.4,SW1X
134395424,5,5,leasehold,2,"Apartment 5, 1 William Street, Knightsbridge Gate, London, SW1X",0,22500000,Knightsbridge Station,0.2,SW1X
136363655,4,2,freehold,2,"Barlow Drive, London, SE18",,800000,Kidbrooke Station,1,SE18
136790015,6,7,freehold,1,"Cavendish Avenue, St John's Wood, London, NW8",,15000000,St. John's Wood Station,0.2,NW8
136508195,3,3,leasehold,0,"St. James's Palace, London, SW1A",1700,6999999,Green Park Station,0.2,SW1A
132908849,8,8,share of freehold,1,"Hyde Park Gate, London, SW7",,16000000,Gloucester Road Station,0.4,SW7
122685068,5,5,share of freehold,1,"North End Way, Hampstead, NW3",,13950000,Hampstead Station,0.4,NW3
104103539,6,6,freehold,1,"Stanley Gardens, Notting Hill W11",4750,16950000,Holland Park Station,0.4,W11
128530634,3,2,leasehold,1,"Eaton Square, Belgravia, London, SW1W",,7450000,Sloane Square Station,0.2,SW1W
133166933,9,,freehold,1,"1a Dartmouth Place, London",,6600000,Chiswick Station,0.7,
128360114,6,6,leasehold,2,Hanover Terrace,,16950000,Marylebone Station,0.4,
136503458,6,5,freehold,0,"Hans Place, Knightsbridge, London, SW1X",,9950000,Knightsbridge Station,0.3,SW1X
120679052,3,2,ask agent,1,"Moxon Street, London, W1U",2042,7618000,Baker Street Station,0.3,W1U
132164255,4,4,freehold,2,"Eaton Mews South, Belgravia, London, SW1W",,7450000,Victoria Station,0.3,SW1W
128401865,1,,leasehold,1,"Carlton Vale
London
NW6 5HH",560,520000,Kilburn Park Station,0.3,5HH
125959448,5,5,leasehold,0,"71 Bondway,London",3175,11749000,Vauxhall Station,0.2,
134243612,10,10,freehold,0,"Ennismore Gardens, London, SW7",,23950000,Knightsbridge Station,0.4,SW7
133357904,3,3,leasehold,1,"Walpole Mayfair, Arlington Street, London, SW1A",,15500000,Green Park Station,0.2,SW1A
134754284,8,11,freehold,0,"Hadley Common, Hertfordshire",,12000000,High Barnet Station,0.7,
129302918,7,9,freehold,0,"Lygon Place, Belgravia, SW1W",13425,45000000,Victoria Station,0.2,SW1W
136112252,6,6,freehold,0,"Astell Street, Chelsea, SW3",5381,16500000,South Kensington Station,0.4,SW3
110096858,6,6,leasehold,1,"Chester Square, Belgravia SW1W",7005,22000000,Victoria Station,0.2,SW1W
130891463,7,7,freehold,1,"Elgin Avenue, Maida Vale, London, W9",6138,10000000,Maida Vale Station,0.2,W9
124298108,6,6,freehold,2,"Melina Place, St John's Wood, London, NW8",,16750000,Maida Vale Station,0.4,NW8
130410158,3,3,leasehold,0,"Chesham Street, Belgravia, SW1X",1657,7150000,Sloane Square Station,0.2,SW1X
132021563,8,9,freehold,1,"West Road, St. George's Hill, Weybridge, Surrey, KT13",,17750000,Weybridge Station,0.5,KT13
133206317,4,3,leasehold,1,"Glendore House, Clarges Street, London W1J",,7950000,Green Park Station,0.2,W1J
133510934,7,6,freehold,1,"Cheyne Place, Chelsea, London, SW3",0,14950000,Sloane Square Station,0.6,SW3
132058628,2,2,leasehold,0,"Cumberland Terrace, Regent's Park, London, NW1",,6250000,Mornington Crescent Station,0.3,NW1
127761875,3,3,leasehold,0,"Holland Park Villas, 6 Campden Hill, London, W8",0,10000000,High Street Kensington Station,0.4,W8
129762833,3,3,leasehold,1,"Principal Tower, City of London",,9500000,Shoreditch High Street Station,0.2,
